作答ID,用户ID,开始时间,结束时间,作答时长,作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,Authoritative,Professionalism,HighProfile,Sensational,Group,Type_Influencer,Gender,Education,Age,NativeLanguage,Experience_AI,Familiarity_1,Familiarity_2,Familiarity_3,Cuteness_1,Cuteness_2,Cuteness_3,Popularity_1,Popularity_2,Popularity_3,Reputation_1,Reputation_2,Reputation_3,Professionalism_1,Professionalism_2,Professionalism_3,Relevance_1,Relevance_2,Relevance_3,Relevance_4,Relevance_5,Relevance_6,Relevance_7,Relevance_8,Relevance_9,Persuasiveness_1,Persuasiveness_2,Persuasiveness_3,Persuasiveness_4,Persuasiveness_5,Persuasiveness_6,Persuasiveness_7,Persuasiveness_8,Persuasiveness_9,Excitement_1,Excitement_2,Excitement_3,Excitement_4,Excitement_5,Excitement_6,Excitement_7,Excitement_8,Excitement_9,Referencing_1,Referencing_2,Referencing_3,Referencing_4,Referencing_5,TargetingGap_1,TargetingGap_2,TargetingGap_3,TargetingGap_4,TargetingGap_5,DemonstrativeGap_1,DemonstrativeGap_2,DemonstrativeGap_3,DemonstrativeGap_4,DemonstrativeGap_5,PersuasiveGap_1,PersuasiveGap_2,PersuasiveGap_3,PersuasiveGap_5,PersuasiveGap_6,Engagement_Info1,Engagement_Info2,Engagement_Info3,Engagement_Emotion1,Engagement_Emotion2,Engagement_Emotion3,Engagement_Behaviour1,Engagement_Behaviour2,Engagement_Behaviour3,Recall_Brand,Recall_Influencer,ResponseTime1,ResponseTime2,ResponseTime3,filter_$
oGmwmRpK0R6,WLGmOa0M,2025-01-07 10:49:44,2025-01-07 10:59:09,565,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,223.96.92.29,118.0581810,36.8395260,山东省,淄博市,COMPUTER,Windows,Chrome,1440px*900px,1,0,1,1,12,2,2,5,2,1,3,4,5,4,4,4,3,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,5,4,5,5,4,4,5,5,4,4,4,4,4,4,3,4,5,5,4,4,2,2,2,2,2,1,1,2,1,2,3,5,3,4,3,4,4,4,4,5,4,3,4,4,12,12,90737.4,49834.8,24020.7,0
oGmwma6dVXn,G7Xxxvj7,2025-01-07 10:47:49,2025-01-07 10:56:29,520,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,183.197.77.247,116.8497491,38.3109803,河北省,沧州市,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,2,2,4,4,1,3,3,4,4,5,4,5,3,4,5,4,3,3,2,3,3,5,4,5,4,4,5,4,5,3,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,3,5,4,4,3,2,1,2,2,1,1,2,1,2,2,1,3,2,2,1,5,4,5,4,5,4,5,4,5,12,12,57423,30488.8,26975.1,0
Xy4Kag6ORxG,yev1W9QL,2025-01-07 10:30:25,2025-01-07 10:42:43,738,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,119.165.99.127,120.1808620,35.9473540,山东省,青岛市,COMPUTER,Windows,Chrome,1536px*864px,1,0,1,1,12,2,2,3,4,1,3,4,3,3,2,4,3,4,4,5,5,5,5,5,4,5,4,3,5,4,5,4,2,2,3,3,4,4,4,3,3,5,4,5,3,3,2,4,1,5,4,3,3,3,3,5,3,2,3,2,3,2,2,2,3,4,1,2,3,5,3,2,2,3,3,4,3,2,4,4,3,5,12,12,34027.8,78734.1,29217.4,0
WQ2Kj6D6g64,37K8kq6L,2025-01-07 10:14:22,2025-01-07 10:41:24,1622,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,223.152.39.108,113.0292213,25.7895737,湖南省,郴州市,COMPUTER,Windows,WeChat,1920px*1080px,1,0,1,1,12,2,2,3,4,1,3,4,3,4,4,4,4,3,4,4,3,2,4,3,4,3,4,4,3,4,4,2,3,4,3,2,3,4,4,4,3,3,4,4,4,4,5,4,4,5,5,4,3,4,4,3,4,3,3,2,3,2,3,2,2,3,2,4,3,2,3,2,2,4,5,4,4,5,5,3,4,3,12,12,218519.4,25399.8,36291.4,0
oGmw3Xl8Dvn,G7XBwQoe,2025-01-07 10:23:11,2025-01-07 10:39:53,1002,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,120.208.127.47,112.5606750,37.8201180,山西省,太原市,COMPUTER,Windows,Chrome,1120px*700px,1,0,1,1,12,2,1,5,4,1,3,3,4,3,4,4,3,5,4,4,4,5,4,3,3,4,4,4,5,4,4,5,5,4,4,4,4,3,4,4,3,3,4,4,3,4,4,3,3,4,3,3,3,4,4,3,4,4,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,3,4,4,4,3,4,4,3,3,12,12,50770.8,25314.4,30170.4,0
NPXKyE1kEEv,Jek1Vz7z,2025-01-07 10:27:05,2025-01-07 10:39:24,739,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,111.40.99.74,130.9876620,45.3184533,黑龙江省,鸡西市,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,2,1,4,4,1,3,4,5,3,5,4,5,4,5,4,3,4,5,4,5,4,5,4,5,4,5,5,4,5,4,4,5,4,5,5,4,4,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,4,2,1,2,1,1,1,2,1,2,1,2,5,2,1,2,4,5,5,5,4,5,4,5,5,12,12,77767,41442.9,57970.2,0
mNVXXrx2bag,8MZZlwKM,2025-01-07 10:17:13,2025-01-07 10:28:50,697,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,27.47.107.57,116.3848686,23.5401642,广东省,揭阳市,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,2,1,3,4,1,2,5,5,4,4,5,4,4,5,5,4,5,5,4,5,5,5,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,5,3,4,5,4,5,5,5,5,4,5,4,5,4,5,5,1,1,1,1,1,1,1,1,1,2,2,5,3,2,1,5,4,5,3,3,4,5,4,5,12,12,91319.3,40313.9,27474,0
Xy4K8DoyRVw,J7Bw49zL,2025-01-07 10:01:05,2025-01-07 10:17:56,1011,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,183.200.70.123,113.1341300,36.1718550,山西省,长治市,COMPUTER,Windows,Chrome,1536px*864px,1,0,1,1,12,2,2,4,3,1,3,4,5,4,4,4,5,5,4,4,4,5,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,2,1,2,1,2,2,2,1,2,2,2,4,2,1,2,4,5,4,4,4,5,5,4,4,12,12,17722.7,7115.4,29566.7,0
WQ2jQp29DbG,xLV90RZ7,2025-01-07 18:18:17,2025-01-07 18:31:24,787,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,117.182.157.32,109.2271847,23.7271830,广西壮族自治区,来宾市,COMPUTER,Windows,Chrome,1280px*720px,1,0,1,1,12,3,1,3,4,1,3,4,4,4,3,3,4,4,5,4,4,5,4,4,5,4,4,4,5,5,4,4,4,5,5,4,5,5,4,4,5,5,4,4,4,5,5,5,4,4,4,5,5,4,5,5,4,4,2,1,2,1,2,1,2,2,1,2,2,5,2,1,2,4,5,5,4,4,4,4,5,5,12,12,95339.565,44035.395,29641.535,0
Q1kgPVVN1l4,qM6ZqbJM,2025-01-07 17:54:34,2025-01-07 18:05:55,681,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,182.242.225.9,102.7141750,25.0417057,云南省,昆明市,COMPUTER,Windows,Chrome,1536px*864px,1,0,1,1,12,3,2,5,3,1,3,2,2,4,3,3,5,4,5,4,4,5,5,4,3,5,4,5,4,3,4,5,5,4,5,4,5,5,4,3,3,4,5,4,4,5,4,3,3,4,5,4,5,4,5,4,3,4,2,1,2,1,2,2,1,1,3,2,2,2,1,2,1,4,5,5,4,5,4,4,5,5,12,12,13239,13520.2,31641.3,0
nZowxynOood,WLGKYYPL,2025-01-07 17:45:42,2025-01-07 17:57:48,726,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.117.175.73,113.3903003,22.5155197,广东省,中山市,COMPUTER,Windows,Chrome,1366px*768px,1,0,1,1,12,3,2,4,4,1,3,3,3,2,5,4,4,3,4,4,3,3,4,3,4,4,5,4,5,4,4,4,5,4,3,4,4,3,5,4,4,3,4,4,4,4,4,5,4,5,5,4,4,4,3,4,5,3,3,3,2,2,2,1,2,1,2,2,2,3,4,2,2,4,4,5,3,4,4,4,5,5,12,12,26394.9,45887.2,26331.9,0
bo305KXovEy,0eyZg29M,2025-01-07 17:44:37,2025-01-07 17:51:28,411,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,122.227.90.190,118.9239657,28.9610092,浙江省,衢州市,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,3,1,4,2,1,3,1,1,1,4,4,4,3,3,2,1,1,1,2,2,2,4,4,4,3,4,3,2,2,2,4,4,4,5,4,4,3,3,4,2,2,4,3,2,4,4,3,3,4,3,4,4,3,1,1,1,1,2,1,1,1,1,2,2,3,2,2,2,3,2,3,3,2,3,3,3,2,12,12,42766.8,76357.5,26820.1,0
Xy43YvmAbnB,aMgEXqnL,2025-01-07 12:39:01,2025-01-07 12:55:00,959,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,120.228.70.107,113.0456860,28.2344440,湖南省,长沙市,COMPUTER,Windows,Chrome,1536px*864px,1,0,1,1,12,3,2,4,3,1,3,3,4,4,3,3,4,4,5,5,3,5,4,4,4,5,4,5,5,4,5,4,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,4,2,1,1,2,2,1,2,1,1,2,2,3,1,1,2,4,5,5,4,5,4,5,5,4,12,12,60216.6,14434.6,26152.2,0
lAGvgJDE235,qM6mkxxe,2025-01-07 12:30:30,2025-01-07 12:49:13,1123,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,39.144.98.201,112.8449330,35.4953980,山西省,晋城市,COMPUTER,Windows,Chrome,1536px*864px,1,0,1,1,12,3,2,4,2,1,3,4,3,4,3,4,5,4,4,3,3,4,3,3,3,4,5,4,5,4,4,4,4,3,3,4,4,4,5,5,4,5,5,4,4,5,5,4,4,3,3,3,4,5,4,4,5,3,2,1,2,2,2,1,1,2,1,2,2,3,2,1,1,3,4,4,4,5,5,4,4,3,12,12,66749,154574.8,35401.4,0
vwk2vm6mpJN,KLO8byYe,2025-01-07 11:12:15,2025-01-07 11:20:20,485,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,218.75.230.57,112.9178540,27.8630940,湖南省,湘潭市,COMPUTER,Windows,Chrome,1280px*720px,1,0,1,1,12,3,2,4,5,1,3,3,3,4,3,3,4,3,3,4,2,2,3,3,3,3,3,3,4,3,2,2,2,2,3,3,3,3,4,3,3,2,2,2,4,4,4,5,4,4,4,4,4,4,5,4,4,4,3,3,3,3,2,1,1,2,2,2,2,3,3,3,3,3,4,3,4,4,3,3,2,2,12,12,25663.5,14915.3,32846.1,0
Q1kK5KX322Q,WLGmOa0M,2025-01-07 10:59:39,2025-01-07 11:12:46,787,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,223.96.92.29,118.0581810,36.8395260,山东省,淄博市,COMPUTER,Windows,Chrome,1440px*900px,1,0,1,1,12,3,2,5,2,1,3,2,2,3,3,3,4,3,4,3,2,2,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,5,4,4,4,2,2,2,2,2,1,1,2,2,2,2,5,4,4,2,3,4,4,4,4,4,3,4,4,12,12,139271.6,24810.6,25455.7,0
Q1kK5WrynpQ,Ke5VGx8M,2025-01-07 10:56:00,2025-01-07 11:08:40,760,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,203.156.252.26,121.4535940,31.2315180,上海市,市辖区,COMPUTER,Windows,Chrome,1440px*900px,1,0,1,1,12,3,2,5,3,1,3,3,4,4,5,4,5,5,5,4,3,4,5,3,4,4,5,4,3,3,4,5,4,4,5,5,4,5,5,5,4,3,4,4,4,5,4,3,3,4,5,4,5,5,5,4,5,4,1,1,2,4,1,1,3,1,2,1,4,1,1,2,1,5,4,5,4,5,4,4,4,2,12,12,8588,9096,24459.5,0
bo3Kdgb1Pnk,0eybyX8M,2025-01-07 10:34:02,2025-01-07 10:48:49,887,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,115.202.197.1,121.3837552,28.6393381,浙江省,台州市,COMPUTER,Windows,Chrome,1366px*768px,1,0,1,1,12,3,2,4,3,1,3,5,4,5,4,4,5,5,4,5,3,4,5,4,3,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,2,1,2,1,1,1,2,1,2,1,1,4,1,2,1,4,5,4,5,4,5,4,5,4,12,12,50662.1,30423.1,43081.3,0
bo3KdmblQjY,37K0EVnL,2025-01-07 10:38:02,2025-01-07 10:47:47,585,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,202.97.139.29,112.5847410,37.7947730,山西省,太原市,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,3,2,5,2,1,3,2,2,2,2,3,4,4,4,4,2,4,4,2,2,2,3,2,4,2,2,2,2,2,2,4,4,4,5,4,4,5,4,4,5,4,5,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,3,4,4,5,5,3,4,3,12,12,64374.5,40762.7,37828,0
Q1kKKK9bgPb,G7Xnk0Be,2025-01-07 10:15:17,2025-01-07 10:28:31,794,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,60.214.233.111,118.6193955,37.4588180,山东省,东营市,COMPUTER,Windows,WeChat,1920px*1080px,1,0,1,1,12,3,2,4,5,1,2,2,2,3,4,4,5,4,4,4,3,3,4,4,4,4,2,2,3,2,2,2,2,2,2,4,4,3,4,3,3,4,4,4,2,2,3,3,3,3,4,3,3,4,4,4,4,4,3,2,4,3,3,2,2,2,2,2,2,4,3,4,4,3,4,3,3,2,3,2,2,2,12,12,106241.6,175567.7,65365,0
lAGYYwJJza4,J7qWWxpe,2025-01-07 10:18:26,2025-01-07 10:25:23,417,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,115.54.177.112,114.3461752,36.1001283,河南省,安阳市,COMPUTER,Windows,Chrome,2560px*1440px,1,0,1,1,12,3,2,5,4,1,3,2,2,4,5,4,5,4,4,5,5,4,4,5,4,5,5,5,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,5,5,4,4,5,4,5,4,4,5,4,4,5,4,5,1,2,2,1,1,1,2,2,1,2,2,3,1,2,1,4,4,5,5,4,5,4,4,5,12,12,32918.7,17197.9,31619.7,0
mNVXy5Kqojd,2Md880QM,2025-01-07 10:00:44,2025-01-07 10:13:01,737,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,39.146.141.202,116.8997440,32.6050580,安徽省,淮南市,COMPUTER,Windows,Chrome,1368px*912px,1,0,1,1,12,3,1,4,3,1,3,1,1,1,1,1,3,2,3,2,1,1,1,2,3,2,5,4,4,5,4,4,5,4,5,4,4,5,5,5,4,3,4,4,3,4,4,4,4,5,5,4,4,5,4,5,4,4,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,4,4,5,4,5,5,4,4,5,12,12,18741.3,63560.3,31220.8,0
WQ2KVDE6O4G,5LmrbdKe,2025-01-07 09:54:33,2025-01-07 10:10:38,965,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,140.75.227.172,120.4043251,36.1139435,山东省,青岛市,COMPUTER,Windows,WeChat,1536px*864px,1,0,1,1,12,3,2,4,3,1,3,3,5,4,2,4,4,4,5,4,2,3,4,3,3,4,3,2,5,3,2,3,2,3,4,3,2,2,5,4,4,3,3,4,4,5,4,4,5,4,5,3,2,4,4,3,5,4,4,3,4,4,2,2,1,3,4,3,3,4,4,3,4,4,3,5,5,4,3,3,4,4,12,12,54690,74578,42056,0
nZo3XQGP8Bm,8MZEx2re,2025-01-07 09:50:52,2025-01-07 10:03:10,738,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,221.7.112.3,106.5485537,29.5549125,重庆市,市辖区,COMPUTER,Windows,Chrome,1920px*1080px,1,0,1,1,12,3,1,5,3,1,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,4,4,4,4,3,4,4,12,12,40161.3,31149.8,26875.5,0
mNVrnNm6nxO,aMgO0yQM,2025-01-07 18:29:07,2025-01-07 18:39:19,612,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,61.138.177.30,125.3244920,43.8647210,吉林省,长春市,COMPUTER,Windows,Chrome,1280px*720px,1,1,0,0,13,1,2,5,2,1,3,3,4,4,3,2,2,4,4,5,4,5,5,4,5,5,4,3,4,4,5,3,3,4,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,3,4,4,3,3,4,3,2,2,3,2,3,2,3,2,1,3,2,5,1,2,2,4,5,5,4,5,5,3,4,3,13,13,45299.1,83399.6,44119.6,1
Q1kgvqXAZpW,xebZg2ne,2025-01-07 16:58:46,2025-01-07 17:09:37,651,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,124.207.151.84,116.3162790,39.8432310,北京市,市辖区,COMPUTER,Mac OS X,Safari,1440px*900px,1,1,0,0,13,1,2,5,2,1,3,4,5,4,2,3,2,4,4,5,4,4,5,4,4,4,4,3,3,4,4,3,3,3,3,4,5,5,4,4,4,5,4,4,2,3,4,3,2,3,4,3,3,3,4,4,5,5,3,2,3,2,3,2,1,3,2,2,2,4,3,2,2,4,5,4,4,4,4,3,4,4,13,13,45744,28112,27512,1
g90awwAxkjl,qM6j8jJM,2025-01-07 14:32:25,2025-01-07 14:45:28,783,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,121.34.223.141,114.0867734,22.5383279,广东省,深圳市,COMPUTER,Windows,Chrome,1366px*768px,1,1,0,0,13,1,2,4,4,1,3,5,4,4,4,4,4,4,4,5,5,5,5,4,4,5,4,4,5,4,5,4,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,4,5,4,4,4,4,5,5,4,4,2,1,1,1,2,2,2,1,1,2,2,4,2,2,2,5,5,5,4,4,5,5,4,5,13,13,96481.5,68179.2,31832.5,1
nZopJ0BOrOd,me3AzR97,2025-01-07 13:22:38,2025-01-07 13:34:17,699,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,112.7.100.146,119.3937540,36.8467940,山东省,潍坊市,COMPUTER,Windows,Chrome,1440px*900px,1,1,0,0,13,1,2,4,2,1,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,4,5,5,4,4,4,3,3,3,3,2,2,3,4,4,4,3,3,4,3,4,3,3,2,2,2,2,4,4,3,3,4,2,2,2,1,3,2,1,2,2,2,2,4,2,3,2,4,3,4,4,4,3,3,4,3,13,13,82439.3,79220.3,34390.2,1
oGmAXKm8pDn,qM6mkxxe,2025-01-07 13:10:07,2025-01-07 13:21:32,685,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,218.26.157.78,112.8449400,35.4954080,山西省,晋城市,COMPUTER,Windows,Chrome,1536px*864px,1,1,0,0,13,1,2,4,2,1,3,5,5,4,3,4,4,4,4,4,4,5,5,4,4,5,4,3,4,3,4,4,4,4,3,4,5,4,5,5,5,5,4,4,4,4,5,4,4,4,4,3,3,4,5,4,5,5,2,1,2,1,2,3,2,3,2,2,2,3,2,3,2,3,5,4,5,4,5,4,5,3,13,13,75099.3,70329.2,27063.4,1
lAGvg1j8Kmg,AM9xQ6ke,2025-01-07 12:38:35,2025-01-07 12:49:05,630,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,116.10.2.156,108.0608046,24.6957751,广西壮族自治区,河池市,COMPUTER,Windows,Chrome,1707px*960px,1,1,0,0,13,1,2,4,4,1,3,4,4,3,2,1,4,4,5,4,4,4,5,5,5,5,4,3,4,4,4,5,4,3,3,4,5,4,4,4,4,5,3,4,3,4,4,4,4,5,5,4,4,3,4,4,4,4,2,2,3,4,2,1,1,2,3,3,2,4,2,2,2,2,4,4,3,3,4,3,4,3,13,13,55201.7,109115.4,25941.3,1
Q1kz8q4lPbv,4enWWJnM,2025-01-07 11:40:23,2025-01-07 11:52:11,708,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,117.136.22.221,114.3121010,34.8134980,河南省,开封市,COMPUTER,Windows,Chrome,1536px*864px,1,1,0,0,13,1,1,4,2,1,3,4,5,4,3,4,4,5,4,5,4,5,5,4,4,5,4,4,5,5,4,5,3,3,4,5,4,3,5,4,5,4,5,4,5,5,4,4,5,5,4,5,4,4,5,4,5,3,2,1,1,2,2,4,3,5,2,3,2,5,2,1,2,4,4,5,5,4,4,5,4,3,13,13,34004.1,27463.9,36120.8,1
WQ2K1voO6dB,veE0KVJL,2025-01-07 11:24:44,2025-01-07 11:37:31,767,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,1.207.22.186,104.8834867,26.5771117,贵州省,六盘水市,COMPUTER,Windows,Chrome,1366px*768px,1,1,0,0,13,1,2,4,2,1,3,5,4,4,4,5,4,4,5,4,4,4,4,4,5,4,3,2,4,2,4,2,2,3,2,4,4,3,4,4,4,4,3,3,4,4,4,3,3,4,3,4,4,4,4,5,4,3,4,2,4,4,3,2,2,2,1,4,3,4,4,4,5,4,4,4,4,4,5,3,4,4,13,13,123472.2,181455.2,36609.3,1
Q1kKAOd3YNQ,neP4Eboe,2025-01-07 11:08:13,2025-01-07 11:19:28,675,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,175.13.248.43,112.8819110,28.2069770,湖南省,长沙市,COMPUTER,Windows,Chrome,1440px*900px,1,1,0,0,13,1,1,4,4,1,3,5,5,4,2,1,4,4,4,5,5,4,5,4,5,5,4,4,5,4,5,5,4,4,5,5,4,4,5,4,5,5,4,4,4,4,5,4,5,5,4,5,4,5,4,5,4,5,2,1,2,1,1,4,5,5,4,2,4,2,2,1,1,4,5,4,4,4,5,2,5,4,13,13,38421.4,58077.3,31554.9,1
Q1kKAbnPwXW,BepdPYwe,2025-01-07 11:07:24,2025-01-07 11:19:13,709,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.116.117.208,93.7480009,43.0719070,新疆维吾尔自治区,哈密市,COMPUTER,Windows,Chrome,1920px*1080px,1,1,0,0,13,1,2,5,4,1,3,5,5,4,2,2,3,5,4,4,5,5,5,4,4,5,5,4,4,5,5,5,4,3,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,4,4,4,4,5,4,3,5,4,2,1,2,1,2,4,3,3,1,2,2,3,1,1,2,4,4,4,5,5,4,4,5,4,13,13,39052.5,23670.1,27886.4,1
vwk2VY6wp83,z7lYQ64L,2025-01-07 10:36:05,2025-01-07 10:49:01,776,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,183.46.64.113,113.3905210,23.0594130,广东省,广州市,COMPUTER,Windows,Chrome,1707px*1067px,1,1,0,0,13,1,1,4,2,1,3,5,5,5,3,3,4,5,5,5,5,5,5,5,5,5,4,4,4,3,4,5,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,5,4,2,2,2,4,5,4,5,5,5,2,1,1,1,2,2,3,3,1,2,2,2,3,2,2,4,5,5,4,3,4,3,4,4,13,13,7626.2,5683.4,26018.3,1
lAGYXQYqwo2,2MdZqamL,2025-01-07 10:30:24,2025-01-07 10:42:59,755,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,60.22.129.206,122.0691508,41.1427804,辽宁省,盘锦市,COMPUTER,Windows,Chrome,1920px*1080px,1,1,0,0,13,1,1,4,5,1,3,4,4,5,2,2,3,4,3,3,4,4,4,4,4,5,5,3,3,3,3,3,2,2,3,4,4,4,3,3,3,4,4,4,3,3,4,4,3,5,4,3,3,2,3,3,4,3,3,3,3,4,4,3,2,4,3,4,4,2,3,4,4,3,3,3,4,3,3,3,3,2,13,13,14323.7,9229.2,36357.2,1
vwk22lGB9OV,yevrwAbe,2025-01-07 10:12:43,2025-01-07 10:25:50,787,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,111.25.108.92,130.3615900,42.8731210,吉林省,延边朝鲜族自治州,COMPUTER,Windows,Chrome,1260px*840px,1,1,0,0,13,1,2,4,4,1,2,4,4,4,2,3,3,4,4,4,4,4,4,4,4,5,3,3,4,3,2,2,2,2,2,3,3,3,4,2,3,4,4,4,3,2,4,3,2,4,4,3,3,3,3,4,3,2,2,2,2,3,2,3,2,3,2,2,2,4,3,3,2,4,3,4,2,2,3,4,3,4,13,13,38795.1,44158.1,26947.6,1
g90KJqX60my,0ey4pQ8L,2025-01-07 10:10:25,2025-01-07 10:19:31,546,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.87.197.170,103.6709830,30.4321960,四川省,成都市,COMPUTER,Windows,Chrome,1280px*720px,1,1,0,0,13,1,2,4,2,1,2,4,5,4,2,3,2,5,4,5,4,4,5,5,5,4,3,2,3,2,3,3,1,2,3,4,4,3,3,3,4,5,4,4,3,3,4,2,2,4,4,2,2,4,5,3,4,4,4,4,4,3,3,4,3,4,2,3,4,4,3,3,4,2,4,3,3,4,3,4,4,3,13,13,79801.1,54756.5,27028,1
vwk2QOw6X1b,nePpQJAe,2025-01-07 10:07:16,2025-01-07 10:17:04,588,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,10.16.231.58,113.1258988,23.0229910,广东省,佛山市,COMPUTER,Windows,Chrome,1280px*720px,1,1,0,0,13,1,2,4,4,1,3,4,3,3,2,2,3,5,3,3,5,4,4,4,5,4,3,4,4,3,3,4,3,3,4,4,3,3,4,4,3,4,3,4,3,2,3,2,2,3,3,2,3,3,2,3,3,2,3,4,2,3,4,3,3,4,4,3,2,3,3,4,3,3,3,4,3,4,3,3,4,3,13,13,42399.7,17644,25758.3,1
g90KYKlVlay,0ey8b9bL,2025-01-07 10:07:02,2025-01-07 10:13:48,406,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,113.107.141.60,113.0918938,22.5842050,广东省,江门市,COMPUTER,Windows,WeChat,1920px*1080px,1,1,0,0,13,1,2,4,4,1,3,4,4,4,2,3,2,5,5,5,5,5,5,4,5,5,4,3,3,3,4,3,4,4,4,3,3,3,4,4,4,5,5,5,4,5,4,4,4,3,3,4,4,3,4,4,4,4,1,2,2,2,2,3,4,4,2,2,2,3,2,2,2,4,4,4,4,4,4,5,5,4,13,13,19770.6,18131.5,27291.8,1
